Word,Score
señor,0.03372858729949308
parte,0.03372858729949308
días,0.03372858729949308
obras,0.03372858729949308
cuatro,0.03372858729949308
seguir,0.03372858729949308
hacer,0.03372858729949308
eran,0.03372858729949308
mayoría,0.03372858729949308
cinco,0.03372858729949308
que,0.03372858729949308
agua,0.030355728569543775
don,0.030355728569543775
nieto,0.030355728569543775
monto,0.030355728569543775
municipios,0.030355728569543775
municipales,0.030355728569543775
desarrollo,0.030355728569543775
muchas,0.030355728569543775
secretaría,0.030355728569543775
baja,0.030355728569543775
él,0.030355728569543775
derecho,0.030355728569543775
noviembre,0.030355728569543775
creo,0.030355728569543775
sus,0.030355728569543775
otros,0.030355728569543775
puede,0.030355728569543775
todavía,0.030355728569543775
empresas,0.030355728569543775
importante,0.030355728569543775
100,0.030355728569543775
progreso,0.030355728569543775
homicidios,0.030355728569543775
donde,0.026982869839594466
delitos,0.026982869839594466
malecón,0.026982869839594466
cuanto,0.026982869839594466
magistrados,0.026982869839594466
lópez,0.026982869839594466
día,0.026982869839594466
federal,0.026982869839594466
luego,0.026982869839594466
gobernador,0.026982869839594466
entregar,0.026982869839594466
justicia,0.026982869839594466
judicial,0.026982869839594466
cuánto,0.026982869839594466
guardia,0.026982869839594466
carlos,0.026982869839594466
elementos,0.026982869839594466
cada,0.026982869839594466
había,0.026982869839594466
habían,0.026982869839594466
buenos,0.026982869839594466
importantes,0.026982869839594466
sea,0.026982869839594466
mes,0.026982869839594466
sureste,0.026982869839594466
quién,0.026982869839594466
robo,0.026982869839594466
marina,0.026982869839594466
ningún,0.026982869839594466
transformación,0.026982869839594466
silva,0.026982869839594466
sistema,0.026982869839594466
mejor,0.026982869839594466
nuevo,0.026982869839594466
mayor,0.026982869839594466
partir,0.026982869839594466
ríos,0.023610011109645158
energía,0.023610011109645158
apoyo,0.023610011109645158
programas,0.023610011109645158
reforma,0.023610011109645158
saben,0.023610011109645158
estados,0.023610011109645158
estoy,0.023610011109645158
presupuesto,0.023610011109645158
presidentes,0.023610011109645158
porfirio,0.023610011109645158
pueden,0.023610011109645158
dinero,0.023610011109645158
salud,0.023610011109645158
cosas,0.023610011109645158
zedillo,0.023610011109645158
cabo,0.023610011109645158
uno,0.023610011109645158
caso,0.023610011109645158
centro,0.023610011109645158
compromiso,0.023610011109645158
tenía,0.023610011109645158
segundo,0.023610011109645158
cuarta,0.023610011109645158
cuenta,0.023610011109645158
sido,0.023610011109645158
digo,0.023610011109645158
petróleo,0.023610011109645158
discapacidad,0.023610011109645158
por,0.023610011109645158
además,0.023610011109645158
mismo,0.023610011109645158
jueces,0.023610011109645158
línea,0.023610011109645158
participado,0.023610011109645158
hacen,0.023610011109645158
ir,0.023610011109645158
mal,0.023610011109645158
herzog,0.023610011109645158
hablando,0.023610011109645158
maya,0.023610011109645158
inversión,0.02023715237969585
lleva,0.02023715237969585
nuestro,0.02023715237969585
tendencia,0.02023715237969585
trabajo,0.02023715237969585
realidad,0.02023715237969585
seis,0.02023715237969585
ciudadanos,0.02023715237969585
construcción,0.02023715237969585
díaz,0.02023715237969585
obrador,0.02023715237969585
imagínense,0.02023715237969585
ahí,0.02023715237969585
estaban,0.02023715237969585
libros,0.02023715237969585
30,0.02023715237969585
20,0.02023715237969585
economía,0.02023715237969585
litros,0.02023715237969585
quienes,0.02023715237969585
otra,0.02023715237969585
cuándo,0.02023715237969585
villahermosa,0.02023715237969585
viendo,0.02023715237969585
gracias,0.02023715237969585
gobiernos,0.02023715237969585
plan,0.02023715237969585
gobernadores,0.02023715237969585
fuerzas,0.02023715237969585
menos,0.02023715237969585
calificada,0.02023715237969585
presencia,0.02023715237969585
cargo,0.02023715237969585
extranjeras,0.02023715237969585
haciendo,0.02023715237969585
libro,0.02023715237969585
estatales,0.02023715237969585
licenciado,0.02023715237969585
creó,0.02023715237969585
millón,0.01686429364974654
social,0.01686429364974654
cárdenas,0.01686429364974654
pasar,0.01686429364974654
termine,0.01686429364974654
creel,0.01686429364974654
toda,0.01686429364974654
da,0.01686429364974654
mexicana,0.01686429364974654
carreteras,0.01686429364974654
tribunal,0.01686429364974654
candidato,0.01686429364974654
campaña,0.01686429364974654
medicamento,0.01686429364974654
vas,0.01686429364974654
vehículos,0.01686429364974654
ministros,0.01686429364974654
será,0.01686429364974654
dar,0.01686429364974654
de,0.01686429364974654
palenque,0.01686429364974654
programa,0.01686429364974654
primera,0.01686429364974654
pri,0.01686429364974654
farmacia,0.01686429364974654
federales,0.01686429364974654
presas,0.01686429364974654
hace,0.01686429364974654
general,0.01686429364974654
pasado,0.01686429364974654
política,0.01686429364974654
planta,0.01686429364974654
grandes,0.01686429364974654
gratuita,0.01686429364974654
grijalva,0.01686429364974654
público,0.01686429364974654
hicieron,0.01686429364974654
historia,0.01686429364974654
nuestros,0.01686429364974654
decisión,0.01686429364974654
defensa,0.01686429364974654
siendo,0.01686429364974654
siempre,0.01686429364974654
dije,0.01686429364974654
director,0.01686429364974654
dolosos,0.01686429364974654
resultados,0.01686429364974654
persona,0.01686429364974654
secundaria,0.01686429364974654
información,0.01686429364974654
incremento,0.01686429364974654
obra,0.01686429364974654
hizo,0.01686429364974654
manuel,0.01686429364974654
10,0.01686429364974654
acueducto,0.01686429364974654
acuerdo,0.01686429364974654
50,0.01686429364974654
algunos,0.01686429364974654
16,0.01686429364974654
asunto,0.01686429364974654
vaya,0.013491434919797233
veces,0.013491434919797233
enero,0.013491434919797233
cerca,0.013491434919797233
teapa,0.013491434919797233
encontré,0.013491434919797233
centros,0.013491434919797233
repite,0.013491434919797233
pero,0.013491434919797233
proyectos,0.013491434919797233
publicistas,0.013491434919797233
tan,0.013491434919797233
respecto,0.013491434919797233
medio,0.013491434919797233
televisión,0.013491434919797233
vez,0.013491434919797233
cambiando,0.013491434919797233
ejército,0.013491434919797233
candidatos,0.013491434919797233
porque,0.013491434919797233
promovió,0.013491434919797233
veía,0.013491434919797233
igual,0.013491434919797233
tabasqueños,0.013491434919797233
cargos,0.013491434919797233
garantizar,0.013491434919797233
propósito,0.013491434919797233
resultado,0.013491434919797233
sé,0.013491434919797233
casi,0.013491434919797233
norte,0.013491434919797233
modernidad,0.013491434919797233
peña,0.013491434919797233
atrás,0.013491434919797233
trabajos,0.013491434919797233
poco,0.013491434919797233
mejorar,0.013491434919797233
eventos,0.013491434919797233
través,0.013491434919797233
incluye,0.013491434919797233
quien,0.013491434919797233
febrero,0.013491434919797233
queremos,0.013491434919797233
infraestructura,0.013491434919797233
mi,0.013491434919797233
tierra,0.013491434919797233
tienen,0.013491434919797233
plantas,0.013491434919797233
control,0.013491434919797233
nueva,0.013491434919797233
mayas,0.013491434919797233
comalcalco,0.013491434919797233
instalaciones,0.013491434919797233
tenido,0.013491434919797233
corruptos,0.013491434919797233
tengo,0.013491434919797233
aun,0.013491434919797233
ciudad,0.013491434919797233
registro,0.013491434919797233
frase,0.013491434919797233
2012,0.013491434919797233
crearon,0.013491434919797233
ejemplares,0.013491434919797233
macuspana,0.013491434919797233
casas,0.013491434919797233
14,0.013491434919797233
22,0.013491434919797233
dicen,0.013491434919797233
neoliberal,0.013491434919797233
hubo,0.013491434919797233
dice,0.013491434919797233
hoy,0.013491434919797233
época,0.013491434919797233
buena,0.013491434919797233
hacienda,0.013491434919797233
hicimos,0.013491434919797233
llevó,0.013491434919797233
llevar,0.013491434919797233
hidroeléctricas,0.013491434919797233
deuda,0.013491434919797233
desazolve,0.013491434919797233
llama,0.013491434919797233
siguiente,0.013491434919797233
bimestre,0.013491434919797233
algún,0.013491434919797233
particulares,0.013491434919797233
partidos,0.013491434919797233
partido,0.013491434919797233
habitantes,0.013491434919797233
acciones,0.013491434919797233
somos,0.013491434919797233
sociales,0.013491434919797233
mínimo,0.013491434919797233
peor,0.013491434919797233
delito,0.013491434919797233
haya,0.013491434919797233
muchos,0.013491434919797233
medicinas,0.010118576189847924
tercero,0.010118576189847924
secuestros,0.010118576189847924
evolución,0.010118576189847924
especial,0.010118576189847924
convoco,0.010118576189847924
paz,0.010118576189847924
reformar,0.010118576189847924
coordinaciones,0.010118576189847924
tenían,0.010118576189847924
plazo,0.010118576189847924
tenosique,0.010118576189847924
teniendo,0.010118576189847924
diputados,0.010118576189847924
total,0.010118576189847924
conmigo,0.010118576189847924
ramírez,0.010118576189847924
25,0.010118576189847924
limpia,0.010118576189847924
terminar,0.010118576189847924
recursos,0.010118576189847924
sentido,0.010118576189847924
recibido,0.010118576189847924
medicamentos,0.010118576189847924
dicho,0.010118576189847924
afectan,0.010118576189847924
informar,0.010118576189847924
autoridad,0.010118576189847924
medios,0.010118576189847924
aérea,0.010118576189847924
constitución,0.010118576189847924
tenga,0.010118576189847924
dirigente,0.010118576189847924
constitucional,0.010118576189847924
contrario,0.010118576189847924
paseo,0.010118576189847924
recordar,0.010118576189847924
iniciando,0.010118576189847924
libres,0.010118576189847924
etapa,0.010118576189847924
tomar,0.010118576189847924
libertad,0.010118576189847924
ley,0.010118576189847924
ejecutivo,0.010118576189847924
adelante,0.010118576189847924
2006,0.010118576189847924
cuántos,0.010118576189847924
mentira,0.010118576189847924
empiezan,0.010118576189847924
solamente,0.010118576189847924
logrado,0.010118576189847924
apúrese,0.010118576189847924
daban,0.010118576189847924
pensiones,0.010118576189847924
ellos,0.010118576189847924
económico,0.010118576189847924
pan,0.010118576189847924
aguas,0.010118576189847924
maestros,0.010118576189847924
maestro,0.010118576189847924
2024,0.010118576189847924
debate,0.010118576189847924
deben,0.010118576189847924
otras,0.010118576189847924
supremo,0.010118576189847924
elección,0.010118576189847924
elecciones,0.010118576189847924
efectivamente,0.010118576189847924
decía,0.010118576189847924
paisanos,0.010118576189847924
superior,0.010118576189847924
sabía,0.010118576189847924
en,0.010118576189847924
dónde,0.010118576189847924
televisa,0.010118576189847924
región,0.010118576189847924
mantenimiento,0.010118576189847924
sierra,0.010118576189847924
efectivos,0.010118576189847924
secretariado,0.010118576189847924
creciendo,0.010118576189847924
aumento,0.010118576189847924
enviar,0.010118576189847924
san,0.010118576189847924
hemos,0.010118576189847924
salinas,0.010118576189847924
cuales,0.010118576189847924
culpa,0.010118576189847924
manipulación,0.010118576189847924
llegó,0.010118576189847924
sino,0.010118576189847924
tarjetas,0.010118576189847924
labor,0.010118576189847924
ariadna,0.010118576189847924
cuento,0.010118576189847924
rescate,0.010118576189847924
kilómetro,0.010118576189847924
cuevas,0.010118576189847924
cuidado,0.010118576189847924
siete,0.010118576189847924
dijo,0.010118576189847924
pones,0.010118576189847924
quedar,0.010118576189847924
ayer,0.010118576189847924
ciro,0.010118576189847924
fox,0.010118576189847924
viudas,0.010118576189847924
misión,0.010118576189847924
gran,0.010118576189847924
buenas,0.010118576189847924
buen,0.010118576189847924
hospitales,0.010118576189847924
porfiriato,0.010118576189847924
bots,0.010118576189847924
primero,0.010118576189847924
11,0.010118576189847924
ministerio,0.010118576189847924
horas,0.010118576189847924
amparos,0.010118576189847924
finales,0.010118576189847924
mundo,0.010118576189847924
militares,0.010118576189847924
nuevas,0.010118576189847924
ferrocarriles,0.010118576189847924
usaba,0.010118576189847924
fraude,0.010118576189847924
mito,0.010118576189847924
práctica,0.010118576189847924
iguales,0.010118576189847924
carrizal,0.010118576189847924
111,0.010118576189847924
casa,0.010118576189847924
vienen,0.010118576189847924
viernes,0.010118576189847924
impacto,0.010118576189847924
proyecto,0.010118576189847924
mentiras,0.010118576189847924
iba,0.010118576189847924
ustedes,0.010118576189847924
huérfanos,0.010118576189847924
cero,0.010118576189847924
publicidad,0.010118576189847924
modo,0.010118576189847924
neoliberalismo,0.010118576189847924
frontera,0.010118576189847924
algo,0.010118576189847924
problema,0.010118576189847924
huimanguillo,0.010118576189847924
nueve,0.010118576189847924
fobaproa,0.010118576189847924
mesa,0.010118576189847924
con,0.010118576189847924
comunicación,0.010118576189847924
favor,0.010118576189847924
merino,0.010118576189847924
concluir,0.010118576189847924
museo,0.010118576189847924
incluso,0.010118576189847924
potentados,0.010118576189847924
anual,0.010118576189847924
común,0.010118576189847924
tu,0.010118576189847924
beneficio,0.010118576189847924
habitación,0.010118576189847924
becas,0.010118576189847924
mexicanos,0.010118576189847924
trata,0.010118576189847924
billón,0.010118576189847924
hecho,0.010118576189847924
quiero,0.010118576189847924
habido,0.010118576189847924
médicos,0.010118576189847924
bello,0.010118576189847924
falta,0.010118576189847924
necesita,0.010118576189847924
percepción,0.006745717459898617
eh,0.006745717459898617
ejercer,0.006745717459898617
anteriores,0.006745717459898617
efecto,0.006745717459898617
junio,0.006745717459898617
ejercicio,0.006745717459898617
presenta,0.006745717459898617
humanismo,0.006745717459898617
proceso,0.006745717459898617
ejemplo,0.006745717459898617
posible,0.006745717459898617
produce,0.006745717459898617
anterior,0.006745717459898617
374,0.006745717459898617
juicio,0.006745717459898617
hago,0.006745717459898617
generaciones,0.006745717459898617
generación,0.006745717459898617
dio,0.006745717459898617
periódico,0.006745717459898617
he,0.006745717459898617
60,0.006745717459898617
almacén,0.006745717459898617
revolución,0.006745717459898617
progresista,0.006745717459898617
reyes,0.006745717459898617
periodo,0.006745717459898617
allá,0.006745717459898617
directo,0.006745717459898617
electricidad,0.006745717459898617
periodistas,0.006745717459898617
arriba,0.006745717459898617
hacía,0.006745717459898617
iban,0.006745717459898617
hamaca,0.006745717459898617
generar,0.006745717459898617
privatiza,0.006745717459898617
gobernó,0.006745717459898617
dragas,0.006745717459898617
precisamente,0.006745717459898617
kilómetros,0.006745717459898617
pensando,0.006745717459898617
salario,0.006745717459898617
dueño,0.006745717459898617
gurría,0.006745717459898617
pendientes,0.006745717459898617
dren,0.006745717459898617
34,0.006745717459898617
hablé,0.006745717459898617
gusta,0.006745717459898617
distintos,0.006745717459898617
dragado,0.006745717459898617
lado,0.006745717459898617
gusto,0.006745717459898617
amor,0.006745717459898617
haber,0.006745717459898617
pemex,0.006745717459898617
dólares,0.006745717459898617
pasó,0.006745717459898617
robot,0.006745717459898617
hijos,0.006745717459898617
educación,0.006745717459898617
pregunto,0.006745717459898617
régimen,0.006745717459898617
860,0.006745717459898617
311,0.006745717459898617
privadas,0.006745717459898617
hacemos,0.006745717459898617
hijo,0.006745717459898617
40,0.006745717459898617
hubiese,0.006745717459898617
dispersar,0.006745717459898617
gonzález,0.006745717459898617
sabe,0.006745717459898617
prioridades,0.006745717459898617
396,0.006745717459898617
pensaron,0.006745717459898617
andrés,0.006745717459898617
pensar,0.006745717459898617
jefatura,0.006745717459898617
inconclusas,0.006745717459898617
eléctrica,0.006745717459898617
planteando,0.006745717459898617
estructura,0.006745717459898617
recomiendo,0.006745717459898617
quedaron,0.006745717459898617
feliz,0.006745717459898617
ingenieros,0.006745717459898617
estilo,0.006745717459898617
estaremos,0.006745717459898617
quedando,0.006745717459898617
quedan,0.006745717459898617
estambul,0.006745717459898617
iniciativa,0.006745717459898617
estación,0.006745717459898617
redes,0.006745717459898617
esta,0.006745717459898617
inaugurarlo,0.006745717459898617
refinería,0.006745717459898617
inaugurar,0.006745717459898617
esperanza,0.006745717459898617
440,0.006745717459898617
públicos,0.006745717459898617
inaugurando,0.006745717459898617
500,0.006745717459898617
flores,0.006745717459898617
esos,0.006745717459898617
piezas,0.006745717459898617
recibían,0.006745717459898617
estuvimos,0.006745717459898617
jaime,0.006745717459898617
informarlo,0.006745717459898617
extraído,0.006745717459898617
quintero,0.006745717459898617
extraordinario,0.006745717459898617
extranjeros,0.006745717459898617
extorsión,0.006745717459898617
incrementó,0.006745717459898617
radio,0.006745717459898617
podemos,0.006745717459898617
existía,0.006745717459898617
individual,0.006745717459898617
realizando,0.006745717459898617
falten,0.006745717459898617
policías,0.006745717459898617
familias,0.006745717459898617
alcanzar,0.006745717459898617
europa,0.006745717459898617
etapas,0.006745717459898617
esté,0.006745717459898617
recibe,0.006745717459898617
48,0.006745717459898617
favorecer,0.006745717459898617
seguro,0.006745717459898617
fe,0.006745717459898617
informando,0.006745717459898617
incidencia,0.006745717459898617
aportado,0.006745717459898617
escritores,0.006745717459898617
fondo,0.006745717459898617
políticos,0.006745717459898617
alcanza,0.006745717459898617
requieren,0.006745717459898617
fuerza,0.006745717459898617
fuese,0.006745717459898617
invertido,0.006745717459898617
fui,0.006745717459898617
personal,0.006745717459898617
encuentra,0.006745717459898617
funciona,0.006745717459898617
funcionarios,0.006745717459898617
práctico,0.006745717459898617
resolución,0.006745717459898617
permitió,0.006745717459898617
imparcial,0.006745717459898617
aprovecho,0.006745717459898617
empresa,0.006745717459898617
empleos,0.006745717459898617
alguien,0.006745717459898617
ponía,0.006745717459898617
ponían,0.006745717459898617
respeto,0.006745717459898617
permiso,0.006745717459898617
resulta,0.006745717459898617
iii,0.006745717459898617
istmo,0.006745717459898617
próximo,0.006745717459898617
inundar,0.006745717459898617
importa,0.006745717459898617
regla,0.006745717459898617
imss,0.006745717459898617
puente,0.006745717459898617
forjada,0.006745717459898617
instituciones,0.006745717459898617
escribir,0.006745717459898617
esclavo,0.006745717459898617
esclavitud,0.006745717459898617
forma,0.006745717459898617
pone,0.006745717459898617
fortalecimiento,0.006745717459898617
importantísimo,0.006745717459898617
intelectual,0.006745717459898617
repente,0.006745717459898617
regresar,0.006745717459898617
equilibrar,0.006745717459898617
alertamientos,0.006745717459898617
puebla,0.006745717459898617
intelectuales,0.006745717459898617
reina,0.006745717459898617
inteligencia,0.006745717459898617
publicitario,0.006745717459898617
importaba,0.006745717459898617
apoyos,0.006745717459898617
entiende,0.006745717459898617
nacieron,0.006745717459898617
llegando,0.006745717459898617
contar,0.006745717459898617
tráfico,0.006745717459898617
99,0.006745717459898617
trenes,0.006745717459898617
treinta,0.006745717459898617
traía,0.006745717459898617
meses,0.006745717459898617
trato,0.006745717459898617
concesiones,0.006745717459898617
concluirlo,0.006745717459898617
transporte,0.006745717459898617
mensajes,0.006745717459898617
menor,0.006745717459898617
trabajando,0.006745717459898617
mencioné,0.006745717459898617
trabajaba,0.006745717459898617
trabaja,0.006745717459898617
trescientos,0.006745717459898617
compra,0.006745717459898617
torturados,0.006745717459898617
nunca,0.006745717459898617
universidades,0.006745717459898617
nuestras,0.006745717459898617
minutos,0.006745717459898617
universal,0.006745717459898617
coatzacoalcos,0.006745717459898617
acto,0.006745717459898617
unidades,0.006745717459898617
coincide,0.006745717459898617
colosales,0.006745717459898617
una,0.006745717459898617
combustible,0.006745717459898617
actual,0.006745717459898617
comisión,0.006745717459898617
turismo,0.006745717459898617
abajo,0.006745717459898617
totalmente,0.006745717459898617
conservador,0.006745717459898617
ciudades,0.006745717459898617
maíz,0.006745717459898617
terminó,0.006745717459898617
convenios,0.006745717459898617
oficio,0.006745717459898617
200,0.006745717459898617
acumulado,0.006745717459898617
olegario,0.006745717459898617
terminadas,0.006745717459898617
olmeca,0.006745717459898617
olmecas,0.006745717459898617
tercera,0.006745717459898617
acusaba,0.006745717459898617
2000,0.006745717459898617
corresponde,0.006745717459898617
corte,0.006745717459898617
tengan,0.006745717459898617
terreno,0.006745717459898617
texto,0.006745717459898617
mejores,0.006745717459898617
mañana,0.006745717459898617
consideración,0.006745717459898617
mejorando,0.006745717459898617
observar,0.006745717459898617
tomando,0.006745717459898617
consolidando,0.006745717459898617
megafarmacia,0.006745717459898617
construyó,0.006745717459898617
18,0.006745717459898617
contacto,0.006745717459898617
tocó,0.006745717459898617
contando,0.006745717459898617
pasará,0.006745717459898617
media,0.006745717459898617
contra,0.006745717459898617
tiempos,0.006745717459898617
misiones,0.006745717459898617
ciudadanía,0.006745717459898617
cosa,0.006745717459898617
ayudar,0.006745717459898617
víctima,0.006745717459898617
municipal,0.006745717459898617
blanco,0.006745717459898617
vámonos,0.006745717459898617
bocas,0.006745717459898617
vuelven,0.006745717459898617
votos,0.006745717459898617
votar,0.006745717459898617
buques,0.006745717459898617
muestra,0.006745717459898617
cabezas,0.006745717459898617
vistes,0.006745717459898617
aviación,0.006745717459898617
muchísimo,0.006745717459898617
calderón,0.006745717459898617
yacimientos,0.006745717459898617
bienes,0.006745717459898617
calle,0.006745717459898617
ayude,0.006745717459898617
nación,0.006745717459898617
último,0.006745717459898617
azcárraga,0.006745717459898617
íntegros,0.006745717459898617
éste,0.006745717459898617
banco,0.006745717459898617
nadie,0.006745717459898617
acabo,0.006745717459898617
método,0.006745717459898617
médicas,0.006745717459898617
bastante,0.006745717459898617
ámbito,0.006745717459898617
bellas,0.006745717459898617
zona,0.006745717459898617
yo,0.006745717459898617
calendario,0.006745717459898617
violencia,0.006745717459898617
nuestra,0.006745717459898617
cedidas,0.006745717459898617
momia,0.006745717459898617
cercana,0.006745717459898617
molinos,0.006745717459898617
vayan,0.006745717459898617
chiapas,0.006745717459898617
12,0.006745717459898617
chontalpa,0.006745717459898617
13,0.006745717459898617
abasto,0.006745717459898617
cierto,0.006745717459898617
usumacinta,0.006745717459898617
cifras,0.006745717459898617
usar,0.006745717459898617
noticias,0.006745717459898617
citó,0.006745717459898617
ceibas,0.006745717459898617
vemos,0.006745717459898617
calumnia,0.006745717459898617
cauces,0.006745717459898617
mucha,0.006745717459898617
nietos,0.006745717459898617
cambias,0.006745717459898617
ninguna,0.006745717459898617
ninguno,0.006745717459898617
avanzando,0.006745717459898617
campos,0.006745717459898617
victoria,0.006745717459898617
cantidad,0.006745717459898617
caoba,0.006745717459898617
montiel,0.006745717459898617
veracruz,0.006745717459898617
casos,0.006745717459898617
venta,0.006745717459898617
venido,0.006745717459898617
olvida,0.006745717459898617
hectáreas,0.006745717459898617
partes,0.006745717459898617
tarjeta,0.006745717459898617
tanto,0.006745717459898617
lluvia,0.006745717459898617
deshonestos,0.006745717459898617
siglos,0.006745717459898617
manejo,0.006745717459898617
tareas,0.006745717459898617
siglo,0.006745717459898617
cubre,0.006745717459898617
situación,0.006745717459898617
te,0.006745717459898617
administración,0.006745717459898617
atender,0.006745717459898617
darle,0.006745717459898617
2021,0.006745717459898617
debe,0.006745717459898617
lodo,0.006745717459898617
cultura,0.006745717459898617
tampoco,0.006745717459898617
decidimos,0.006745717459898617
sábado,0.006745717459898617
desaparición,0.006745717459898617
2018,0.006745717459898617
llevado,0.006745717459898617
orgullo,0.006745717459898617
desarrollado,0.006745717459898617
asegurados,0.006745717459898617
malinterpretar,0.006745717459898617
desbordamiento,0.006745717459898617
adversarios,0.006745717459898617
aerolínea,0.006745717459898617
llenas,0.006745717459898617
daba,0.006745717459898617
llevando,0.006745717459898617
tal,0.006745717459898617
cumpliendo,0.006745717459898617
organismos,0.006745717459898617
decide,0.006745717459898617
paradójicamente,0.006745717459898617
otro,0.006745717459898617
democracia,0.006745717459898617
27,0.006745717459898617
asegurar,0.006745717459898617
crespo,0.006745717459898617
dejan,0.006745717459898617
litro,0.006745717459898617
tema,0.006745717459898617
diciembre,0.006745717459898617
28,0.006745717459898617
pasajeros,0.006745717459898617
crecimiento,0.006745717459898617
dejar,0.006745717459898617
pago,0.006745717459898617
delictiva,0.006745717459898617
limpias,0.006745717459898617
palabra,0.006745717459898617
limpiar,0.006745717459898617
88,0.006745717459898617
despliega,0.006745717459898617
2019,0.006745717459898617
cualquier,0.006745717459898617
particular,0.006745717459898617
después,0.006745717459898617
logró,0.006745717459898617
asesor,0.006745717459898617
decirles,0.006745717459898617
sexenios,0.006745717459898617
paneen,0.0033728587299493083
papá,0.0033728587299493083
parada,0.0033728587299493083
posibilidad,0.0033728587299493083
abril,0.0033728587299493083
niños,0.0033728587299493083
paraíso,0.0033728587299493083
78,0.0033728587299493083
nivelito,0.0033728587299493083
niño,0.0033728587299493083
abogados,0.0033728587299493083
74,0.0033728587299493083
peones,0.0033728587299493083
paralelos,0.0033728587299493083
poner,0.0033728587299493083
palacio,0.0033728587299493083
panza,0.0033728587299493083
noble,0.0033728587299493083
93,0.0033728587299493083
niñas,0.0033728587299493083
noche,0.0033728587299493083
ponerlo,0.0033728587299493083
niveles,0.0033728587299493083
pidiendo,0.0033728587299493083
abuelo,0.0033728587299493083
87,0.0033728587299493083
potencia,0.0033728587299493083
89,0.0033728587299493083
potencialidades,0.0033728587299493083
potentado,0.0033728587299493083
necesidad,0.0033728587299493083
necesario,0.0033728587299493083
parís,0.0033728587299493083
necesaria,0.0033728587299493083
predecibles,0.0033728587299493083
pasa,0.0033728587299493083
pasaba,0.0033728587299493083
naturaleza,0.0033728587299493083
predominara,0.0033728587299493083
preferencia,0.0033728587299493083
narcomenudeo,0.0033728587299493083
886,0.0033728587299493083
pastal,0.0033728587299493083
acaba,0.0033728587299493083
preocupe,0.0033728587299493083
paso,0.0033728587299493083
preocupen,0.0033728587299493083
participantes,0.0033728587299493083
pedazo,0.0033728587299493083
pensamiento,0.0033728587299493083
pedimos,0.0033728587299493083
posibilidades,0.0033728587299493083
902,0.0033728587299493083
pensado,0.0033728587299493083
posiblemente,0.0033728587299493083
abuso,0.0033728587299493083
parten,0.0033728587299493083
pena,0.0033728587299493083
posibles,0.0033728587299493083
90,0.0033728587299493083
pellicer,0.0033728587299493083
neoliberales,0.0033728587299493083
negar,0.0033728587299493083
necesitar,0.0033728587299493083
necesitaba,0.0033728587299493083
peligrosos,0.0033728587299493083
peligro,0.0033728587299493083
positivo,0.0033728587299493083
pelearon,0.0033728587299493083
pedir,0.0033728587299493083
positivos,0.0033728587299493083
posteriormente,0.0033728587299493083
nombre,0.0033728587299493083
periodismo,0.0033728587299493083
peores,0.0033728587299493083
86,0.0033728587299493083
petrolero,0.0033728587299493083
petrolera,0.0033728587299493083
planicie,0.0033728587299493083
petrificado,0.0033728587299493083
petición,0.0033728587299493083
plano,0.0033728587299493083
800,0.0033728587299493083
opositores,0.0033728587299493083
